symbol,timestamp,open,high,low,close,volume,trade_count,vwap
TSLA,2023-03-01 00:37:00+00:00,204.75,204.78,204.74,204.75,5668.0,129.0,204.75253
TSLA,2023-03-01 00:38:00+00:00,204.75,204.8,204.75,204.8,3159.0,89.0,204.776679
TSLA,2023-03-01 00:39:00+00:00,204.76,204.76,204.75,204.76,7058.0,84.0,204.755323
TSLA,2023-03-01 00:40:00+00:00,204.78,204.8,204.76,204.79,3813.0,111.0,204.787503
TSLA,2023-03-01 00:41:00+00:00,204.78,204.8,204.76,204.8,3776.0,108.0,204.779608
TSLA,2023-03-01 00:42:00+00:00,204.78,204.8,204.74,204.74,17630.0,187.0,204.779203
TSLA,2023-03-01 00:43:00+00:00,204.74,204.74,204.7,204.73,15461.0,230.0,204.713463
TSLA,2023-03-01 00:44:00+00:00,204.73,204.77,204.71,204.71,7491.0,190.0,204.729411
TSLA,2023-03-01 00:45:00+00:00,204.7,204.75,204.7,204.74,4352.0,122.0,204.734488
TSLA,2023-03-01 00:46:00+00:00,204.71,204.77,204.7,204.75,7860.0,135.0,204.727978
TSLA,2023-03-01 00:47:00+00:00,204.71,204.8,204.71,204.71,6276.0,141.0,204.759227
TSLA,2023-03-01 00:48:00+00:00,204.75,204.7599,204.75,204.75,4657.0,117.0,204.748349
TSLA,2023-03-01 00:49:00+00:00,204.77,204.85,204.75,204.8,10211.0,168.0,204.792685
TSLA,2023-03-01 00:50:00+00:00,204.8399,204.9,204.8,204.9,5625.0,100.0,204.859129
TSLA,2023-03-01 00:51:00+00:00,204.89,205.09,204.89,204.93,14764.0,194.0,204.985093
TSLA,2023-03-01 00:52:00+00:00,204.98,205.0,204.91,204.99,8003.0,133.0,204.963605
TSLA,2023-03-01 00:53:00+00:00,204.95,204.95,204.9,204.95,4890.0,154.0,204.942418
TSLA,2023-03-01 00:54:00+00:00,204.95,204.95,204.89,204.89,10666.0,140.0,204.906081
TSLA,2023-03-01 00:55:00+00:00,204.89,204.95,204.85,204.86,15825.0,180.0,204.895254
TSLA,2023-03-01 00:56:00+00:00,204.9,204.94,204.86,204.89,7553.0,186.0,204.889456
TSLA,2023-03-01 00:57:00+00:00,204.86,204.91,204.85,204.91,17454.0,173.0,204.888108
TSLA,2023-03-01 00:58:00+00:00,204.86,204.89,204.84,204.84,11346.0,226.0,204.858554
TSLA,2023-03-01 00:59:00+00:00,204.81,204.83,204.7,204.7,29857.0,438.0,204.745563
TSLA,2023-03-01 09:00:00+00:00,207.66,207.7,206.5,207.61,19537.0,431.0,207.463805
TSLA,2023-03-01 09:01:00+00:00,207.6,208.29,207.55,208.25,10619.0,319.0,207.93427
TSLA,2023-03-01 09:02:00+00:00,208.3,208.45,208.17,208.17,14969.0,383.0,208.367063
TSLA,2023-03-01 09:03:00+00:00,208.22,208.25,207.9,208.0,11692.0,268.0,208.126234
TSLA,2023-03-01 09:04:00+00:00,207.92,208.27,207.92,208.2,8056.0,204.0,208.133858
TSLA,2023-03-01 09:05:00+00:00,208.26,208.6,208.26,208.6,13734.0,204.0,208.389474
TSLA,2023-03-01 09:06:00+00:00,208.59,208.89,208.58,208.89,11944.0,303.0,208.718307
TSLA,2023-03-01 09:07:00+00:00,208.81,209.04,208.8,208.95,26451.0,365.0,208.947758
TSLA,2023-03-01 09:08:00+00:00,208.85,208.88,208.45,208.5,14386.0,291.0,208.662459
TSLA,2023-03-01 09:09:00+00:00,208.5,208.53,208.42,208.42,7371.0,177.0,208.485465
TSLA,2023-03-01 09:10:00+00:00,208.43,208.5,208.4,208.5,5803.0,169.0,208.448814
TSLA,2023-03-01 09:11:00+00:00,208.6,208.67,208.6,208.67,3856.0,126.0,208.611613
TSLA,2023-03-01 09:12:00+00:00,208.72,208.72,208.61,208.65,8561.0,192.0,208.64921
TSLA,2023-03-01 09:13:00+00:00,208.7,208.7,208.58,208.58,2885.0,91.0,208.62418
TSLA,2023-03-01 09:14:00+00:00,208.62,208.76,208.58,208.76,5036.0,125.0,208.637877
TSLA,2023-03-01 09:15:00+00:00,208.8,209.0,208.8,208.96,9776.0,247.0,208.928804
TSLA,2023-03-01 09:16:00+00:00,208.89,209.05,208.89,209.05,9747.0,193.0,208.964578
TSLA,2023-03-01 09:17:00+00:00,209.03,209.04,208.88,208.9,14818.0,232.0,208.959958
TSLA,2023-03-01 09:18:00+00:00,208.82,208.82,208.61,208.72,8888.0,163.0,208.707951
TSLA,2023-03-01 09:19:00+00:00,208.81,208.83,208.66,208.66,5285.0,131.0,208.728055
TSLA,2023-03-01 09:20:00+00:00,208.7,208.7,208.66,208.7,1307.0,45.0,208.698898
TSLA,2023-03-01 09:21:00+00:00,208.69,208.69,208.5,208.53,9037.0,188.0,208.567117
TSLA,2023-03-01 09:22:00+00:00,208.5,208.7,208.36,208.36,6967.0,202.0,208.515193
TSLA,2023-03-01 09:23:00+00:00,208.48,208.51,208.25,208.26,5408.0,120.0,208.334022
TSLA,2023-03-01 09:24:00+00:00,208.23,208.34,208.23,208.3,4645.0,110.0,208.301102
TSLA,2023-03-01 09:25:00+00:00,208.35,208.4,208.34,208.39,8491.0,111.0,208.390619
TSLA,2023-03-01 09:26:00+00:00,208.4,208.4,208.3,208.35,5835.0,122.0,208.366242
TSLA,2023-03-01 09:27:00+00:00,208.35,208.35,208.3,208.3,3519.0,102.0,208.309633
TSLA,2023-03-01 09:28:00+00:00,208.3,208.3,208.3,208.3,2529.0,63.0,208.290518
TSLA,2023-03-01 09:29:00+00:00,208.2,208.2,208.16,208.2,8135.0,158.0,208.19408
TSLA,2023-03-01 09:30:00+00:00,208.2,208.2,208.0,208.09,9448.0,222.0,208.083188
TSLA,2023-03-01 09:31:00+00:00,208.06,208.06,208.01,208.05,2402.0,96.0,208.048747
TSLA,2023-03-01 09:32:00+00:00,208.05,208.05,207.92,208.0,11637.0,248.0,207.978519
TSLA,2023-03-01 09:33:00+00:00,208.05,208.19,208.05,208.19,3821.0,106.0,208.137527
TSLA,2023-03-01 09:34:00+00:00,208.27,208.38,208.27,208.38,2955.0,75.0,208.310613
TSLA,2023-03-01 09:35:00+00:00,208.4,208.4,208.35,208.35,2291.0,68.0,208.366626
TSLA,2023-03-01 09:36:00+00:00,208.35,208.4,208.35,208.4,2539.0,80.0,208.3782
TSLA,2023-03-01 09:37:00+00:00,208.38,208.42,208.29,208.29,4259.0,115.0,208.351275
TSLA,2023-03-01 09:38:00+00:00,208.22,208.22,208.2,208.2,1573.0,51.0,208.221354
TSLA,2023-03-01 09:40:00+00:00,208.1,208.13,208.1,208.13,2680.0,48.0,208.106466
TSLA,2023-03-01 09:41:00+00:00,208.13,208.14,208.08,208.08,2445.0,84.0,208.102025
TSLA,2023-03-01 09:42:00+00:00,208.06,208.07,208.05,208.05,2290.0,48.0,208.059555
TSLA,2023-03-01 09:43:00+00:00,208.04,208.04,207.95,207.95,7890.0,128.0,207.998011
TSLA,2023-03-01 09:44:00+00:00,207.98,208.02,207.98,208.02,1919.0,56.0,208.004054
TSLA,2023-03-01 09:45:00+00:00,208.0,208.03,208.0,208.03,1237.0,31.0,208.010404
TSLA,2023-03-01 09:46:00+00:00,208.0,208.0,207.95,207.97,3793.0,93.0,207.980227
TSLA,2023-03-01 09:47:00+00:00,208.0,208.06,208.0,208.02,1326.0,47.0,208.012081
TSLA,2023-03-01 09:48:00+00:00,208.0,208.0,207.88,207.94,6614.0,119.0,207.920286
TSLA,2023-03-01 09:49:00+00:00,207.98,208.2,207.98,208.2,4297.0,89.0,208.110019
TSLA,2023-03-01 09:50:00+00:00,208.16,208.2,208.16,208.2,906.0,46.0,208.157163
TSLA,2023-03-01 09:51:00+00:00,208.19,208.19,208.1,208.1,1852.0,58.0,208.146296
TSLA,2023-03-01 09:52:00+00:00,208.19,208.2,208.19,208.2,1015.0,40.0,208.188768
TSLA,2023-03-01 09:53:00+00:00,208.24,208.24,208.23,208.23,1220.0,44.0,208.239074
TSLA,2023-03-01 09:54:00+00:00,208.22,208.22,208.22,208.22,656.0,41.0,208.204451
TSLA,2023-03-01 09:55:00+00:00,208.13,208.13,208.1,208.1,1712.0,61.0,208.125421
TSLA,2023-03-01 09:56:00+00:00,208.13,208.22,208.1,208.21,1666.0,48.0,208.16494
TSLA,2023-03-01 09:57:00+00:00,208.21,208.21,208.2,208.2,1069.0,43.0,208.216885
TSLA,2023-03-01 09:58:00+00:00,208.18,208.22,208.14,208.15,2780.0,88.0,208.176385
TSLA,2023-03-01 09:59:00+00:00,208.08,208.18,208.08,208.18,1552.0,45.0,208.132384
TSLA,2023-03-01 10:01:00+00:00,208.16,208.16,208.05,208.05,2098.0,40.0,208.089871
TSLA,2023-03-01 10:02:00+00:00,208.02,208.02,207.97,208.0,2808.0,81.0,207.999081
TSLA,2023-03-01 10:03:00+00:00,208.02,208.05,208.02,208.05,2188.0,63.0,208.033542
TSLA,2023-03-01 10:04:00+00:00,208.0,208.0,208.0,208.0,809.0,31.0,208.021904
TSLA,2023-03-01 10:05:00+00:00,208.0,208.05,208.0,208.0,1795.0,43.0,208.01776
TSLA,2023-03-01 10:06:00+00:00,208.0,208.0,207.98,207.98,1257.0,50.0,207.976054
TSLA,2023-03-01 10:07:00+00:00,207.9,207.92,207.86,207.89,7074.0,137.0,207.882552
TSLA,2023-03-01 10:08:00+00:00,207.89,207.89,207.66,207.66,4824.0,168.0,207.768064
TSLA,2023-03-01 10:09:00+00:00,207.7,207.8,207.69,207.75,5025.0,84.0,207.727311
TSLA,2023-03-01 10:10:00+00:00,207.77,207.89,207.77,207.89,1105.0,37.0,207.825584
TSLA,2023-03-01 10:11:00+00:00,207.91,207.91,207.91,207.91,1391.0,50.0,207.911186
TSLA,2023-03-01 10:12:00+00:00,207.89,207.89,207.73,207.73,2760.0,74.0,207.79537
TSLA,2023-03-01 10:13:00+00:00,207.74,207.74,207.69,207.69,1775.0,43.0,207.709003
TSLA,2023-03-01 10:14:00+00:00,207.71,207.8,207.7,207.8,2642.0,68.0,207.750617
TSLA,2023-03-01 10:15:00+00:00,207.81,207.83,207.81,207.83,1055.0,29.0,207.812673
TSLA,2023-03-01 10:17:00+00:00,207.9,207.93,207.9,207.93,1349.0,51.0,207.923921
TSLA,2023-03-01 10:18:00+00:00,207.92,207.92,207.92,207.92,1013.0,42.0,207.926792
TSLA,2023-03-01 10:19:00+00:00,207.93,207.93,207.93,207.93,652.0,34.0,207.940567
TSLA,2023-03-01 10:20:00+00:00,207.95,207.96,207.87,207.96,2244.0,69.0,207.933877
TSLA,2023-03-01 10:21:00+00:00,207.93,207.99,207.93,207.98,2161.0,34.0,207.969658
TSLA,2023-03-01 10:22:00+00:00,207.98,207.99,207.8,207.84,6084.0,113.0,207.934157
TSLA,2023-03-01 10:23:00+00:00,207.8,207.84,207.77,207.81,2758.0,52.0,207.801657
TSLA,2023-03-01 10:24:00+00:00,207.89,207.89,207.89,207.89,887.0,30.0,207.885051
TSLA,2023-03-01 10:25:00+00:00,207.84,207.84,207.7,207.7,4706.0,111.0,207.784622
TSLA,2023-03-01 10:26:00+00:00,207.75,207.83,207.75,207.83,1062.0,28.0,207.788343
TSLA,2023-03-01 10:27:00+00:00,207.85,207.85,207.84,207.84,992.0,38.0,207.831875
TSLA,2023-03-01 10:28:00+00:00,207.9,207.9,207.82,207.82,1414.0,44.0,207.866386
TSLA,2023-03-01 10:29:00+00:00,207.85,207.85,207.8,207.8,858.0,34.0,207.827692
TSLA,2023-03-01 10:30:00+00:00,207.8,207.83,207.8,207.82,1655.0,34.0,207.827051
TSLA,2023-03-01 10:31:00+00:00,207.86,207.86,207.8,207.8,2387.0,58.0,207.8323
TSLA,2023-03-01 10:32:00+00:00,207.79,207.79,207.61,207.7,11519.0,203.0,207.683627
TSLA,2023-03-01 10:33:00+00:00,207.61,207.66,207.5,207.51,16846.0,213.0,207.546244
TSLA,2023-03-01 10:34:00+00:00,207.51,207.78,207.51,207.78,3326.0,90.0,207.609378
TSLA,2023-03-01 10:35:00+00:00,207.75,207.88,207.75,207.8,3165.0,51.0,207.800272
TSLA,2023-03-01 10:36:00+00:00,207.8,207.8,207.8,207.8,923.0,26.0,207.780823
TSLA,2023-03-01 10:37:00+00:00,207.81,207.88,207.81,207.88,906.0,30.0,207.844426
TSLA,2023-03-01 10:38:00+00:00,207.88,208.15,207.88,208.15,6837.0,133.0,208.011992
TSLA,2023-03-01 10:39:00+00:00,208.15,208.28,208.15,208.28,4019.0,91.0,208.223289
TSLA,2023-03-01 10:40:00+00:00,208.29,208.29,208.25,208.25,1760.0,53.0,208.277369
TSLA,2023-03-01 10:41:00+00:00,208.2,208.2,208.11,208.11,4719.0,74.0,208.166001
TSLA,2023-03-01 10:42:00+00:00,208.1,208.2,208.08,208.2,3371.0,69.0,208.154058
TSLA,2023-03-01 10:43:00+00:00,208.29,208.29,208.2,208.2,1209.0,35.0,208.243193
TSLA,2023-03-01 10:44:00+00:00,208.24,208.25,208.21,208.21,2593.0,42.0,208.23273
TSLA,2023-03-01 10:45:00+00:00,208.26,208.26,208.26,208.26,1123.0,52.0,208.256118
TSLA,2023-03-01 10:46:00+00:00,208.2,208.2,208.2,208.2,2799.0,69.0,208.196592
TSLA,2023-03-01 10:47:00+00:00,208.12,208.2,208.11,208.2,2041.0,52.0,208.143018
TSLA,2023-03-01 10:48:00+00:00,208.21,208.21,208.2,208.2,856.0,24.0,208.204042
TSLA,2023-03-01 10:50:00+00:00,208.12,208.12,208.1,208.1,1710.0,34.0,208.110561
TSLA,2023-03-01 10:51:00+00:00,208.05,208.15,208.05,208.15,2737.0,42.0,208.09859
TSLA,2023-03-01 10:52:00+00:00,208.15,208.15,208.15,208.15,545.0,14.0,208.146073
TSLA,2023-03-01 10:53:00+00:00,208.11,208.13,208.11,208.13,518.0,15.0,208.118938
TSLA,2023-03-01 10:54:00+00:00,208.15,208.19,208.15,208.19,1524.0,39.0,208.167126
TSLA,2023-03-01 10:55:00+00:00,208.25,208.3,208.25,208.29,2688.0,77.0,208.277318
TSLA,2023-03-01 10:56:00+00:00,208.29,208.31,208.28,208.31,2931.0,65.0,208.299324
TSLA,2023-03-01 10:57:00+00:00,208.31,208.34,208.31,208.32,2356.0,58.0,208.326838
TSLA,2023-03-01 10:58:00+00:00,208.36,208.36,208.3,208.32,2353.0,60.0,208.337977
TSLA,2023-03-01 10:59:00+00:00,208.24,208.25,208.24,208.25,2338.0,54.0,208.254893
TSLA,2023-03-01 11:00:00+00:00,208.27,208.27,208.19,208.19,877.0,44.0,208.201642
TSLA,2023-03-01 11:01:00+00:00,208.15,208.15,208.15,208.15,444.0,15.0,208.161396
TSLA,2023-03-01 11:02:00+00:00,208.15,208.27,208.15,208.27,1018.0,28.0,208.218772
TSLA,2023-03-01 11:04:00+00:00,208.2,208.2,208.2,208.2,559.0,22.0,208.238265
TSLA,2023-03-01 11:05:00+00:00,208.2,208.2,208.14,208.2,1108.0,34.0,208.185
TSLA,2023-03-01 11:06:00+00:00,208.2,208.2,208.2,208.2,831.0,23.0,208.183646
TSLA,2023-03-01 11:08:00+00:00,208.2,208.2,208.2,208.2,672.0,22.0,208.20253
TSLA,2023-03-01 11:09:00+00:00,208.21,208.22,208.21,208.22,772.0,29.0,208.20763
TSLA,2023-03-01 11:10:00+00:00,208.25,208.25,208.25,208.25,848.0,30.0,208.237158
TSLA,2023-03-01 11:11:00+00:00,208.29,208.29,208.29,208.29,349.0,13.0,208.275989
TSLA,2023-03-01 11:12:00+00:00,208.34,208.37,208.33,208.33,7082.0,72.0,208.352861
TSLA,2023-03-01 11:13:00+00:00,208.39,208.39,208.39,208.39,827.0,40.0,208.378863
TSLA,2023-03-01 11:14:00+00:00,208.37,208.37,208.37,208.37,969.0,45.0,208.363818
TSLA,2023-03-01 11:15:00+00:00,208.3,208.3,208.3,208.3,941.0,45.0,208.338363
TSLA,2023-03-01 11:16:00+00:00,208.3,208.3,208.27,208.27,1775.0,65.0,208.29031
TSLA,2023-03-01 11:17:00+00:00,208.23,208.23,208.23,208.23,1276.0,48.0,208.228989
TSLA,2023-03-01 11:18:00+00:00,208.25,208.28,208.25,208.27,3432.0,36.0,208.275565
TSLA,2023-03-01 11:19:00+00:00,208.29,208.29,208.27,208.29,1172.0,37.0,208.278592
TSLA,2023-03-01 11:20:00+00:00,208.26,208.26,208.25,208.26,1454.0,44.0,208.259642
TSLA,2023-03-01 11:21:00+00:00,208.24,208.24,208.24,208.24,425.0,24.0,208.242753
TSLA,2023-03-01 11:22:00+00:00,208.21,208.24,208.21,208.24,1217.0,34.0,208.228077
TSLA,2023-03-01 11:23:00+00:00,208.3,208.39,208.3,208.3,3074.0,73.0,208.323754
TSLA,2023-03-01 11:24:00+00:00,208.34,208.34,208.34,208.34,698.0,21.0,208.328367
TSLA,2023-03-01 11:25:00+00:00,208.3,208.37,208.3,208.37,1658.0,38.0,208.335519
TSLA,2023-03-01 11:26:00+00:00,208.35,208.35,208.31,208.31,1244.0,40.0,208.343006
TSLA,2023-03-01 11:27:00+00:00,208.31,208.31,208.31,208.31,829.0,35.0,208.33047
TSLA,2023-03-01 11:28:00+00:00,208.35,208.35,208.35,208.35,399.0,19.0,208.34401
TSLA,2023-03-01 11:29:00+00:00,208.32,208.35,208.32,208.35,1529.0,28.0,208.343865
TSLA,2023-03-01 11:30:00+00:00,208.32,208.32,208.3,208.3,2377.0,67.0,208.298355
TSLA,2023-03-01 11:31:00+00:00,208.22,208.34,208.22,208.34,1421.0,36.0,208.293096
TSLA,2023-03-01 11:33:00+00:00,208.3,208.3,208.3,208.3,1638.0,28.0,208.303657
TSLA,2023-03-01 11:34:00+00:00,208.25,208.3,208.25,208.3,788.0,29.0,208.293236
TSLA,2023-03-01 11:35:00+00:00,208.26,208.26,208.26,208.26,494.0,18.0,208.284717
TSLA,2023-03-01 11:37:00+00:00,208.3,208.3,208.3,208.3,556.0,21.0,208.29723
TSLA,2023-03-01 11:38:00+00:00,208.3,208.3,208.29,208.3,1560.0,21.0,208.298878
TSLA,2023-03-01 11:39:00+00:00,208.26,208.34,208.25,208.3,3575.0,78.0,208.290285
TSLA,2023-03-01 11:41:00+00:00,208.21,208.3,208.21,208.3,1757.0,53.0,208.269061
TSLA,2023-03-01 11:43:00+00:00,208.3,208.3,208.3,208.3,746.0,26.0,208.2937
TSLA,2023-03-01 11:44:00+00:00,208.27,208.32,208.25,208.25,2469.0,56.0,208.278996
TSLA,2023-03-01 11:45:00+00:00,208.25,208.25,208.25,208.25,1183.0,41.0,208.284793
TSLA,2023-03-01 11:47:00+00:00,208.28,208.28,208.28,208.28,1450.0,51.0,208.299234
TSLA,2023-03-01 11:48:00+00:00,208.33,208.33,208.33,208.33,1534.0,39.0,208.320176
TSLA,2023-03-01 11:49:00+00:00,208.35,208.35,208.27,208.28,1800.0,46.0,208.297356
TSLA,2023-03-01 11:50:00+00:00,208.34,208.35,208.25,208.25,7357.0,154.0,208.311582
TSLA,2023-03-01 11:51:00+00:00,208.2,208.2,208.05,208.05,3195.0,104.0,208.126513
TSLA,2023-03-01 11:52:00+00:00,208.1,208.1,208.03,208.03,5871.0,88.0,208.076053
TSLA,2023-03-01 11:53:00+00:00,208.01,208.01,207.51,207.51,18686.0,349.0,207.744227
TSLA,2023-03-01 11:54:00+00:00,207.89,207.92,207.71,207.92,4402.0,120.0,207.796186
TSLA,2023-03-01 11:55:00+00:00,207.78,207.78,207.66,207.66,3814.0,113.0,207.739706
TSLA,2023-03-01 11:56:00+00:00,207.78,207.78,207.7,207.7,2535.0,79.0,207.727791
TSLA,2023-03-01 11:57:00+00:00,207.76,207.97,207.76,207.97,3776.0,86.0,207.844444
TSLA,2023-03-01 11:58:00+00:00,207.97,207.98,207.9,207.9,1903.0,52.0,207.929522
TSLA,2023-03-01 11:59:00+00:00,207.98,208.0,207.89,207.99,4646.0,103.0,207.960043
TSLA,2023-03-01 12:00:00+00:00,207.84,208.0,207.6,207.73,45466.0,715.0,207.899925
TSLA,2023-03-01 12:01:00+00:00,207.84,207.91,207.8,207.82,8381.0,121.0,207.843655
TSLA,2023-03-01 12:02:00+00:00,207.82,207.9,207.75,207.83,11248.0,132.0,207.831959
TSLA,2023-03-01 12:03:00+00:00,207.89,207.92,207.86,207.92,7768.0,142.0,207.89414
TSLA,2023-03-01 12:04:00+00:00,207.9,208.0,207.9,207.9,19505.0,267.0,207.966796
TSLA,2023-03-01 12:05:00+00:00,207.9,207.9,207.75,207.75,8188.0,181.0,207.807185
TSLA,2023-03-01 12:06:00+00:00,207.75,207.77,207.71,207.73,9210.0,127.0,207.751076
TSLA,2023-03-01 12:07:00+00:00,207.73,207.77,207.73,207.75,3459.0,73.0,207.751182
TSLA,2023-03-01 12:08:00+00:00,207.73,207.73,207.2,207.36,28278.0,511.0,207.500931
TSLA,2023-03-01 12:09:00+00:00,207.36,207.36,207.01,207.15,29766.0,517.0,207.137183
TSLA,2023-03-01 12:10:00+00:00,207.06,207.08,206.9,206.9,16576.0,489.0,206.99997
TSLA,2023-03-01 12:11:00+00:00,206.88,206.95,206.75,206.75,15725.0,321.0,206.880904
TSLA,2023-03-01 12:12:00+00:00,206.68,206.68,206.2,206.4,32971.0,671.0,206.432885
TSLA,2023-03-01 12:13:00+00:00,206.45,206.48,205.71,205.79,40532.0,841.0,206.033937
TSLA,2023-03-01 12:14:00+00:00,205.75,205.75,205.43,205.7,36822.0,645.0,205.613619
TSLA,2023-03-01 12:15:00+00:00,205.6,206.3,205.6,206.3,34407.0,578.0,205.966685
TSLA,2023-03-01 12:16:00+00:00,206.27,206.64,206.27,206.64,35537.0,544.0,206.46127
TSLA,2023-03-01 12:17:00+00:00,206.6,206.68,206.37,206.52,18176.0,373.0,206.524715
TSLA,2023-03-01 12:18:00+00:00,206.52,206.73,206.5,206.7,7905.0,182.0,206.615352
TSLA,2023-03-01 12:19:00+00:00,206.7,206.7,206.6,206.6,9334.0,136.0,206.636564
TSLA,2023-03-01 12:20:00+00:00,206.65,206.93,206.58,206.7,42057.0,430.0,206.8229
TSLA,2023-03-01 12:21:00+00:00,206.85,206.99,206.85,206.95,12342.0,219.0,206.913878
TSLA,2023-03-01 12:22:00+00:00,206.91,207.25,206.9,207.25,25553.0,481.0,207.041907
TSLA,2023-03-01 12:23:00+00:00,207.34,207.52,207.2,207.2,32946.0,644.0,207.365643
TSLA,2023-03-01 12:24:00+00:00,207.15,207.33,207.15,207.27,5060.0,136.0,207.24482
TSLA,2023-03-01 12:25:00+00:00,207.29,207.37,207.15,207.37,15563.0,238.0,207.27825
TSLA,2023-03-01 12:26:00+00:00,207.36,207.36,207.1,207.1,10631.0,166.0,207.193331
TSLA,2023-03-01 12:27:00+00:00,207.02,207.14,206.99,207.14,10063.0,208.0,207.031134
TSLA,2023-03-01 12:28:00+00:00,207.16,207.28,207.14,207.21,6596.0,112.0,207.233461
TSLA,2023-03-01 12:29:00+00:00,207.09,207.09,207.06,207.06,2115.0,70.0,207.101258
TSLA,2023-03-01 12:30:00+00:00,207.08,207.08,206.7,206.72,13505.0,276.0,206.85342
TSLA,2023-03-01 12:31:00+00:00,206.7,206.8,206.7,206.8,10136.0,171.0,206.752784
TSLA,2023-03-01 12:32:00+00:00,206.8,206.88,206.72,206.88,3573.0,116.0,206.805656
TSLA,2023-03-01 12:33:00+00:00,206.89,207.07,206.88,206.99,6723.0,170.0,206.965245
TSLA,2023-03-01 12:34:00+00:00,206.97,206.97,206.8,206.8,5501.0,125.0,206.873647
TSLA,2023-03-01 12:35:00+00:00,206.8,206.83,206.7,206.7,7108.0,111.0,206.771373
TSLA,2023-03-01 12:36:00+00:00,206.65,206.75,206.63,206.75,8893.0,157.0,206.701037
TSLA,2023-03-01 12:37:00+00:00,206.8,206.88,206.79,206.8,7527.0,151.0,206.831698
TSLA,2023-03-01 12:38:00+00:00,206.8,206.92,206.8,206.92,5693.0,109.0,206.871813
